,skeleton_id,treenode_id,parent_node_id,confidence,x,y,z,radius,creator,last_edited,reviewers,tags
531,6195521,6196368,6196367,5,50699.6,72153.1,120150.0,-1.0,albert,2013-07-26 20:53:47+00:00,"['aref', 'akira']",[]
532,6195521,6196369,6196368,5,50693.3,72192.4,120200.0,-1.0,albert,2013-07-26 20:53:47+00:00,"['aref', 'akira']",[]
533,6195521,6196372,6196369,5,50685.7,72308.9,120250.0,-1.0,albert,2013-07-26 20:53:49+00:00,"['aref', 'akira']",[]
534,6195521,6196373,6196372,5,50678.1,72425.5,120300.0,-1.0,albert,2013-07-26 20:53:49+00:00,"['aref', 'akira']",[]
535,6195521,6196374,6196373,5,50670.5,72542.0,120350.0,-1.0,albert,2013-07-26 20:53:49+00:00,"['aref', 'akira']",[]
536,6195521,6196383,6196374,5,50659.1,72682.6,120400.0,-1.0,albert,2013-07-26 20:53:51+00:00,"['aref', 'akira']",[]
537,6195521,6196384,6196383,5,50647.7,72823.2,120450.0,-1.0,albert,2013-07-26 20:53:51+00:00,"['aref', 'akira']",[]
538,6195521,6196391,6196384,5,50746.5,72800.4,120500.0,-1.0,albert,2013-07-26 20:53:52+00:00,"['aref', 'akira']",[]
539,6195521,6196392,6196391,5,50655.3,72884.0,120550.0,-1.0,albert,2013-07-26 20:53:53+00:00,"['aref', 'akira']",[]
540,6195521,6197263,6195525,5,49937.1,68172.0,117550.0,-1.0,albert,2013-07-26 21:07:33+00:00,"['aref', 'akira']",[]
541,6195521,6197265,6197263,5,50248.7,68711.6,117550.0,-1.0,albert,2013-07-26 21:07:35+00:00,"['aref', 'akira']",[]
542,6195521,6197268,6197265,5,50271.5,68871.2,117600.0,-1.0,albert,2013-07-26 21:07:36+00:00,"['aref', 'akira']",[]
543,6195521,6197269,6197268,5,50294.3,68947.2,117650.0,-1.0,albert,2013-07-26 21:07:37+00:00,"['aref', 'akira']",[]
544,6195521,6197273,6197271,5,50157.5,68673.6,117750.0,-1.0,albert,2013-07-26 21:07:40+00:00,"['aref', 'akira']",[]
545,6195521,6197275,6197273,5,50138.5,68738.2,117800.0,-1.0,albert,2013-07-26 21:07:41+00:00,"['aref', 'akira']",['ends']
546,6195521,6197271,6197269,5,50184.1,68723.0,117700.0,-1.0,albert,2013-07-26 21:07:45+00:00,"['aref', 'akira']",[]
547,6195521,6197314,6197265,5,50412.1,69239.8,117500.0,-1.0,albert,2013-07-26 21:08:02+00:00,"['aref', 'akira']",[]
548,6195521,6197319,6197314,5,50529.9,69597.0,117450.0,-1.0,albert,2013-07-26 21:08:04+00:00,"['aref', 'akira']",[]
549,6195521,6197323,6197319,5,50738.9,71603.4,117450.0,-1.0,albert,2013-07-26 21:08:06+00:00,"['aref', 'akira']",[]
550,6195521,6197328,6197323,5,50742.7,71723.7,117400.0,-1.0,albert,2013-07-26 21:08:10+00:00,"['aref', 'akira']",[]
551,6195521,6197329,6197328,5,50746.5,71844.1,117350.0,-1.0,albert,2013-07-26 21:08:10+00:00,"['aref', 'akira']",[]
552,6195521,6197330,6197329,5,50750.3,71964.4,117300.0,-1.0,albert,2013-07-26 21:08:10+00:00,"['aref', 'akira']",[]
553,6195521,6197336,6197323,5,50726.2,71676.9,117500.0,-1.0,albert,2013-07-26 21:08:15+00:00,"['aref', 'akira']",[]
554,6195521,6197337,6197336,5,50713.5,71750.3,117550.0,-1.0,albert,2013-07-26 21:08:15+00:00,"['aref', 'akira']",[]
555,6195521,6197338,6197337,5,50700.9,71823.8,117600.0,-1.0,albert,2013-07-26 21:08:15+00:00,"['aref', 'akira']",[]
556,6195521,6197343,6197338,5,50736.3,71909.9,117650.0,-1.0,albert,2013-07-26 21:08:19+00:00,"['aref', 'akira']",[]
557,6195521,6197344,6197343,5,50771.8,71996.1,117700.0,-1.0,albert,2013-07-26 21:08:19+00:00,"['aref', 'akira']",[]
558,6195521,6197345,6197344,5,50807.3,72082.2,117750.0,-1.0,albert,2013-07-26 21:08:19+00:00,"['aref', 'akira']",[]
559,6195521,6197346,6197345,5,50868.1,72082.2,117800.0,-1.0,albert,2013-07-26 21:08:20+00:00,"['aref', 'akira']",[]
560,6195521,6197347,6197346,5,50906.1,72101.2,117850.0,-1.0,albert,2013-07-26 21:08:20+00:00,"['aref', 'akira']",[]
561,6195521,6197348,6197347,5,50944.1,72135.4,117900.0,-1.0,albert,2013-07-26 21:08:21+00:00,"['aref', 'akira']",[]
562,6195521,6197349,6197348,5,51004.9,72181.0,117950.0,-1.0,albert,2013-07-26 21:08:22+00:00,"['aref', 'akira']",[]
563,6195521,6197350,6197349,5,51046.7,72344.4,118000.0,-1.0,albert,2013-07-26 21:08:23+00:00,"['aref', 'akira']",[]
564,6195521,6197353,6197350,5,51061.9,72397.6,118050.0,-1.0,albert,2013-07-26 21:08:24+00:00,"['aref', 'akira']",[]
565,6195521,6197355,6197353,5,51164.5,72401.4,118100.0,-1.0,albert,2013-07-26 21:08:26+00:00,"['aref', 'akira']",[]
566,6195521,6197357,6197355,5,51168.3,72397.6,118150.0,-1.0,albert,2013-07-26 21:08:26+00:00,"['aref', 'akira']",['ends']
567,6195521,6197448,6197330,5,50750.3,71987.2,117250.0,-1.0,albert,2013-07-26 21:09:06+00:00,"['aref', 'akira']",[]
568,6195521,6197449,6197448,5,50803.5,71975.8,117200.0,-1.0,albert,2013-07-26 21:09:01+00:00,"['aref', 'akira']",[]
569,6195521,6197450,6197449,5,50864.3,71911.2,117150.0,-1.0,albert,2013-07-26 21:09:01+00:00,"['aref', 'akira']",[]
570,6195521,6197451,6197450,5,50856.7,71713.6,117100.0,-1.0,albert,2013-07-26 21:09:02+00:00,"['aref', 'akira']",['ends']
571,6195521,6197456,6197448,5,50735.1,72652.2,117250.0,-1.0,albert,2013-07-26 21:09:06+00:00,"['aref', 'akira']",[]
572,6195521,6197458,6197456,5,50431.1,73366.6,117250.0,-1.0,albert,2013-07-26 21:09:08+00:00,"['aref', 'akira']",[]
573,6195521,6197460,6197458,5,50370.3,73480.6,117200.0,-1.0,albert,2013-07-26 21:09:09+00:00,"['aref', 'akira']",[]
574,6195521,6197461,6197460,5,50339.9,73549.0,117150.0,-1.0,albert,2013-07-26 21:09:09+00:00,"['aref', 'akira']",[]
575,6195521,6197462,6197461,5,50305.7,73579.4,117100.0,-1.0,albert,2013-07-26 21:09:10+00:00,"['aref', 'akira']",[]
576,6195521,6197463,6197462,5,50298.1,73583.2,117050.0,-1.0,albert,2013-07-26 21:09:11+00:00,"['aref', 'akira']",[]
577,6195521,6197466,6197463,5,50252.5,73598.4,117000.0,-1.0,albert,2013-07-26 21:09:12+00:00,"['aref', 'akira']",[]
578,6195521,6197467,6197466,5,50222.1,73621.2,116950.0,-1.0,albert,2013-07-26 21:09:12+00:00,"['aref', 'akira']",[]
579,6195521,6197469,6197467,5,50203.1,73663.0,116900.0,-1.0,albert,2013-07-26 21:09:13+00:00,"['aref', 'akira']",[]
580,6195521,6197470,6197469,5,50134.7,73739.0,116850.0,-1.0,albert,2013-07-26 21:09:14+00:00,"['aref', 'akira']",[]
581,6195521,6197471,6197470,5,50111.9,73799.8,116800.0,-1.0,albert,2013-07-26 21:09:14+00:00,"['aref', 'akira']",[]
582,6195521,6197472,6197471,5,50092.9,73917.6,116750.0,-1.0,albert,2013-07-26 21:09:15+00:00,"['aref', 'akira']",[]
583,6195521,6197474,6197472,5,50001.7,73993.6,116700.0,-1.0,albert,2013-07-26 21:09:16+00:00,"['aref', 'akira']",[]
584,6195521,6197475,6197474,5,49906.7,74081.0,116650.0,-1.0,albert,2013-07-26 21:09:17+00:00,"['aref', 'akira']",[]
585,6195521,6197476,6197475,5,49811.7,74168.4,116600.0,-1.0,albert,2013-07-26 21:09:17+00:00,"['aref', 'akira']",[]
586,6195521,6197478,6197476,5,49401.3,74601.6,116550.0,-1.0,albert,2013-07-26 21:09:19+00:00,"['aref', 'akira']",[]
587,6195521,6197482,6197478,5,49350.0,74573.1,116500.0,-1.0,albert,2013-07-26 21:09:20+00:00,"['aref', 'akira']",[]
588,6195521,6197483,6197482,5,49298.7,74544.6,116450.0,-1.0,albert,2013-07-26 21:09:20+00:00,"['aref', 'akira']",[]
589,6195521,6197487,6197483,5,49275.9,74590.2,116400.0,-1.0,albert,2013-07-26 21:09:22+00:00,"['aref', 'akira']",[]
590,6195521,6197492,6197487,5,49298.7,74742.2,116350.0,-1.0,albert,2013-07-26 21:12:30+00:00,"['aref', 'akira']",[]
591,6195521,6197494,6197492,5,49332.9,74742.2,116300.0,-1.0,albert,2013-07-26 21:11:54+00:00,"['aref', 'akira']",[]
592,6195521,6197502,6197494,5,49389.9,74624.4,116250.0,-1.0,albert,2013-07-26 21:09:43+00:00,"['aref', 'akira']",[]
593,6195521,6197542,6197502,5,49401.3,74575.0,116200.0,-1.0,albert,2013-07-26 21:09:52+00:00,"['aref', 'akira']",[]
594,6195521,6197544,6197542,5,49427.9,74514.2,116150.0,-1.0,albert,2013-07-26 21:09:53+00:00,"['aref', 'akira']",[]
595,6195521,6197546,6197544,5,49439.3,74392.6,116100.0,-1.0,albert,2013-07-26 21:09:54+00:00,"['aref', 'akira']",[]
596,6195521,6197547,6197546,5,49382.3,74328.0,116050.0,-1.0,albert,2013-07-26 21:09:55+00:00,"['aref', 'akira']",[]
597,6195521,6197548,6197547,5,49408.9,74225.4,116000.0,-1.0,albert,2013-07-26 21:09:56+00:00,"['aref', 'akira']",[]
598,6195521,6197549,6197548,5,49420.3,74122.8,115950.0,-1.0,albert,2013-07-26 21:09:56+00:00,"['aref', 'akira']",[]
599,6195521,6197550,6197549,5,49412.7,74084.8,115900.0,-1.0,albert,2013-07-26 21:09:57+00:00,"['aref', 'akira']",[]
600,6195521,6197559,6197550,5,49401.3,74043.0,115850.0,-1.0,albert,2013-07-26 21:09:59+00:00,"['aref', 'akira']",[]
601,6195521,6197560,6197559,5,49344.3,74046.8,115800.0,-1.0,albert,2013-07-26 21:10:00+00:00,"['aref', 'akira']",[]
602,6195521,6197561,6197560,5,49340.5,74058.2,115750.0,-1.0,albert,2013-07-26 21:10:01+00:00,"['aref', 'akira']",[]
603,6195521,6197562,6197561,5,49329.1,74035.4,115700.0,-1.0,albert,2013-07-26 21:10:04+00:00,"['aref', 'akira']",[]
604,6195521,6197572,6197562,5,49325.3,74008.8,115650.0,-1.0,albert,2013-07-26 21:10:04+00:00,"['aref', 'akira']",[]
605,6195521,6197573,6197572,5,49321.5,73974.6,115600.0,-1.0,albert,2013-07-26 21:10:06+00:00,"['aref', 'akira']",[]
606,6195521,6197574,6197573,5,49317.7,73959.4,115550.0,-1.0,albert,2013-07-26 21:10:07+00:00,"['aref', 'akira']",[]
607,6195521,6197575,6197574,5,49302.5,73955.6,115500.0,-1.0,albert,2013-07-26 21:10:08+00:00,"['aref', 'akira']",[]
608,6195521,6197579,6197575,5,49291.1,73989.8,115450.0,-1.0,albert,2013-07-26 21:10:09+00:00,"['aref', 'akira']",['ends']
609,6195521,6197595,6197478,5,48738.2,75509.8,116600.0,-1.0,albert,2013-07-26 21:11:42+00:00,"['aref', 'akira']",[]
610,6195521,6197596,6197595,5,48673.6,75532.6,116650.0,-1.0,albert,2013-07-26 21:10:28+00:00,"['aref', 'akira']",[]
611,6195521,6197597,6197596,5,48602.6,75578.2,116700.0,-1.0,albert,2013-07-26 21:10:29+00:00,"['aref', 'akira']",[]
612,6195521,6197598,6197597,5,48531.7,75623.8,116750.0,-1.0,albert,2013-07-26 21:10:29+00:00,"['aref', 'akira']",[]
613,6195521,6197599,6197598,5,48460.8,75669.4,116800.0,-1.0,albert,2013-07-26 21:10:29+00:00,"['aref', 'akira']",[]
614,6195521,6197600,6197599,5,48338.5,75641.5,116850.0,-1.0,albert,2013-07-26 21:10:31+00:00,"['aref', 'akira']",[]
615,6195521,6197601,6197600,5,48216.3,75613.7,116900.0,-1.0,albert,2013-07-26 21:10:31+00:00,"['aref', 'akira']",[]
616,6195521,6197603,6197602,5,47971.8,75557.9,117000.0,-1.0,albert,2013-07-26 21:10:31+00:00,"['aref', 'akira']",[]
617,6195521,6197604,6197603,5,47849.6,75530.1,117050.0,-1.0,albert,2013-07-26 21:10:31+00:00,"['aref', 'akira']",[]
618,6195521,6197605,6197604,5,47727.4,75502.2,117100.0,-1.0,albert,2013-07-26 21:10:31+00:00,"['aref', 'akira']",[]
619,6195521,6197606,6197605,5,47704.6,75464.2,117150.0,-1.0,albert,2013-07-26 21:10:33+00:00,"['aref', 'akira']",[]
620,6195521,6197607,6197606,5,47735.0,75456.6,117200.0,-1.0,albert,2013-07-26 21:13:17+00:00,"['aref', 'akira']",[]
621,6195521,6197615,6197607,5,47761.6,75506.0,117250.0,-1.0,albert,2013-07-26 21:10:34+00:00,"['aref', 'akira']",[]
622,6195521,6197616,6197615,5,47755.9,75574.4,117300.0,-1.0,albert,2013-07-26 21:10:35+00:00,"['aref', 'akira']",[]
623,6195521,6197617,6197616,5,47750.2,75642.8,117350.0,-1.0,albert,2013-07-26 21:10:35+00:00,"['aref', 'akira']",[]
624,6195521,6197722,6197602,5,47419.6,75289.4,116950.0,-1.0,albert,2013-07-26 21:11:10+00:00,"['aref', 'akira']",[]
625,6195521,6197602,6197601,5,48097.9,75589.6,116950.0,-1.0,albert,2013-07-26 21:11:10+00:00,"['aref', 'akira']",[]
626,6195521,6197725,6197722,5,47343.6,75300.8,116900.0,-1.0,albert,2013-07-26 21:11:11+00:00,"['aref', 'akira']",[]
627,6195521,6197727,6197725,5,47066.2,75388.2,116850.0,-1.0,albert,2013-07-26 21:11:12+00:00,"['aref', 'akira']",[]
628,6195521,6197728,6197727,5,47020.6,75449.0,116800.0,-1.0,albert,2013-07-26 21:11:13+00:00,"['aref', 'akira']",[]
629,6195521,6197729,6197728,5,46838.2,75373.0,116750.0,-1.0,albert,2013-07-26 21:11:14+00:00,"['aref', 'akira']",[]
630,6195521,6197733,6197725,5,47442.4,74875.2,116900.0,-1.0,albert,2013-07-26 21:11:17+00:00,"['aref', 'akira']",[]
631,6195521,6197758,6197733,5,47451.9,74841.0,116850.0,-1.0,albert,2013-07-26 21:11:31+00:00,"['aref', 'akira']",[]
632,6195521,6197759,6197758,5,47461.4,74806.8,116800.0,-1.0,albert,2013-07-26 21:11:31+00:00,"['aref', 'akira']",[]
633,6195521,6197760,6197759,5,47457.6,74708.0,116750.0,-1.0,albert,2013-07-26 21:11:32+00:00,"['aref', 'akira']",[]
634,6195521,6197761,6197760,5,47453.8,74609.2,116700.0,-1.0,albert,2013-07-26 21:11:32+00:00,"['aref', 'akira']",[]
635,6195521,6197765,6197761,5,47431.0,74556.0,116650.0,-1.0,albert,2013-07-26 21:11:33+00:00,"['aref', 'akira']",[]
636,6195521,6197767,6197765,5,47415.8,74502.8,116600.0,-1.0,albert,2013-07-26 21:11:34+00:00,"['aref', 'akira']",[]
637,6195521,6197768,6197767,5,47431.0,74457.2,116550.0,-1.0,albert,2013-07-26 21:11:34+00:00,"['aref', 'akira']",[]
638,6195521,6197769,6197768,5,47457.6,74423.0,116500.0,-1.0,albert,2013-07-26 21:11:35+00:00,"['aref', 'akira']",[]
639,6195521,6197770,6197769,5,47507.0,74350.8,116450.0,-1.0,albert,2013-07-26 21:11:36+00:00,"['aref', 'akira']",[]
640,6195521,6197777,6197595,5,48672.3,75602.3,116550.0,-1.0,albert,2013-07-26 21:11:44+00:00,"['aref', 'akira']",[]
641,6195521,6197778,6197777,5,48606.4,75694.7,116500.0,-1.0,albert,2013-07-26 21:11:44+00:00,[],[]
642,6195521,6197779,6197778,5,48540.6,75787.2,116450.0,-1.0,albert,2013-07-26 21:11:44+00:00,"['aref', 'akira']",[]
643,6195521,6197780,6197779,5,48555.8,76304.0,116400.0,-1.0,albert,2013-07-26 21:11:45+00:00,"['aref', 'akira']",[]
644,6195521,6197781,6197780,5,48555.8,76646.0,116350.0,-1.0,albert,2013-07-26 21:11:46+00:00,"['aref', 'akira']",[]
645,6195521,6197792,6197781,5,48647.0,76585.2,116300.0,-1.0,albert,2013-07-26 21:11:57+00:00,"['aref', 'akira']",[]
646,6195521,6197793,6197792,5,48662.2,76630.8,116250.0,-1.0,albert,2013-07-26 21:11:58+00:00,"['aref', 'akira']",[]
647,6195521,6197796,6197793,5,48681.2,76560.5,116200.0,-1.0,albert,2013-07-26 21:12:00+00:00,"['aref', 'akira']",[]
648,6195521,6197797,6197796,5,48700.2,76490.2,116150.0,-1.0,albert,2013-07-26 21:12:00+00:00,"['aref', 'akira']",[]
649,6195521,6197853,6197797,5,48909.2,75943.0,116150.0,-1.0,albert,2013-07-26 21:12:12+00:00,"['aref', 'akira']",[]
650,6195521,6197855,6197853,5,48897.8,75916.4,116100.0,-1.0,albert,2013-07-26 21:12:12+00:00,"['aref', 'akira']",[]
651,6195521,6197858,6197855,5,48913.0,75848.0,116050.0,-1.0,albert,2013-07-26 21:12:13+00:00,"['aref', 'akira']",[]
652,6195521,6197860,6197858,5,48913.0,75840.4,116000.0,-1.0,albert,2013-07-26 21:12:14+00:00,"['aref', 'akira']",[]
653,6195521,6197862,6197860,5,48886.4,75836.6,115950.0,-1.0,albert,2013-07-26 21:12:15+00:00,"['aref', 'akira']",[]
654,6195521,6197864,6197862,5,48837.0,75832.8,115900.0,-1.0,albert,2013-07-26 21:12:15+00:00,"['aref', 'akira']",[]
655,6195521,6197866,6197864,5,48894.0,75821.4,115850.0,-1.0,albert,2013-07-26 21:12:16+00:00,"['aref', 'akira']",[]
656,6195521,6197867,6197866,5,48894.0,75821.4,115800.0,-1.0,albert,2013-07-26 21:12:17+00:00,"['aref', 'akira']",[]
657,6195521,6197868,6197867,5,48932.0,75783.4,115750.0,-1.0,albert,2013-07-26 21:12:18+00:00,"['aref', 'akira']",[]
658,6195521,6197869,6197868,5,48966.2,75718.8,115700.0,-1.0,albert,2013-07-26 21:12:19+00:00,"['aref', 'akira']",['ends']
659,6195521,6197876,6197492,5,49304.4,75175.4,116300.0,-1.0,albert,2013-07-26 21:12:31+00:00,"['aref', 'akira']",[]
660,6195521,6197879,6197876,5,49323.4,75198.2,116250.0,-1.0,albert,2013-07-26 21:12:33+00:00,"['aref', 'akira']",[]
661,6195521,6197880,6197879,5,49342.4,75221.0,116200.0,-1.0,albert,2013-07-26 21:12:33+00:00,"['aref', 'akira']",[]
662,6195521,6197881,6197880,5,49361.4,75243.8,116150.0,-1.0,albert,2013-07-26 21:12:33+00:00,"['aref', 'akira']",[]
663,6195521,6197882,6197881,5,49380.4,75266.6,116100.0,-1.0,albert,2013-07-26 21:12:33+00:00,"['aref', 'akira']",[]
664,6195521,6197884,6197882,5,49467.8,75333.1,116050.0,-1.0,albert,2013-07-26 21:12:34+00:00,"['aref', 'akira']",[]
665,6195521,6197896,6197885,5,49380.4,75114.6,115950.0,-1.0,albert,2013-07-26 21:12:37+00:00,"['aref', 'akira']",[]
666,6195521,6197897,6197896,5,49331.0,75103.2,115900.0,-1.0,albert,2013-07-26 21:12:37+00:00,"['aref', 'akira']",[]
667,6195521,6197905,6197897,5,49308.2,75088.0,115850.0,-1.0,albert,2013-07-26 21:12:38+00:00,"['aref', 'akira']",['ends']
668,6195521,6197885,6197884,5,49486.8,75312.2,116000.0,-1.0,albert,2013-07-26 21:12:42+00:00,"['aref', 'akira']",[]
669,6195521,6197911,6197885,5,49794.6,75582.0,116050.0,-1.0,albert,2013-07-26 21:12:43+00:00,"['aref', 'akira']",[]
670,6195521,6197914,6197911,5,49927.6,75635.2,116000.0,-1.0,albert,2013-07-26 21:12:46+00:00,"['aref', 'akira']",[]
671,6195521,6197915,6197914,5,49958.0,75665.6,115950.0,-1.0,albert,2013-07-26 21:12:46+00:00,"['aref', 'akira']",['ends']
672,6195521,6197920,6197779,5,48027.6,75840.4,116450.0,-1.0,albert,2013-07-26 21:12:54+00:00,"['aref', 'akira']",[]
673,6195521,6197922,6197920,5,47814.8,76190.0,116500.0,-1.0,albert,2013-07-26 21:12:56+00:00,"['aref', 'akira']",[]
674,6195521,6197924,6197922,5,47507.0,76399.0,116550.0,-1.0,albert,2013-07-26 21:12:57+00:00,"['aref', 'akira']",['ends']
675,6195521,6198026,6197606,5,47252.4,74920.8,117150.0,-1.0,albert,2013-07-26 21:13:36+00:00,"['aref', 'akira']",[]
676,6195521,6198028,6198026,5,47184.0,74913.2,117200.0,-1.0,albert,2013-07-26 21:13:38+00:00,"['aref', 'akira']",[]
677,6195521,6198029,6198028,5,47173.2,74909.4,117250.0,-1.0,albert,2013-07-26 21:13:39+00:00,"['aref', 'akira']",['ends']
678,6195521,14573119,14573120,5,47752.7,75481.3,117400.0,-1.0,aref,2014-08-01 00:47:19+00:00,"['aref', 'akira']",[]
679,6195521,14573120,6197617,5,47786.9,75473.7,117350.0,-1.0,aref,2014-08-01 00:47:19+00:00,"['aref', 'akira']",[]
680,6195521,14573140,14573119,5,47819.2,75601.0,117450.0,-1.0,aref,2014-08-01 00:49:46+00:00,"['aref', 'akira']",[]
681,6195521,14573141,14573140,5,47773.6,75585.8,117500.0,-1.0,aref,2014-08-01 00:49:48+00:00,"['aref', 'akira']",[]
682,6195521,14573142,14573141,5,47758.4,75593.4,117550.0,-1.0,aref,2014-08-01 00:49:49+00:00,"['aref', 'akira']",['ends']
683,6195521,14782191,14782190,5,49489.3,76520.6,127150.0,-1.0,aref,2015-04-16 22:48:51+00:00,"['aref', 'akira']",[]
684,6195521,14783759,14783672,5,47317.6,65584.2,118050.0,-1.0,aref,2015-04-16 23:06:52+00:00,"['aref', 'akira']",[]
685,6195521,19555273,6195724,5,46931.3,66458.2,118250.0,-1.0,akira,2015-04-16 23:08:00+00:00,['akira'],[]
686,6195521,19555275,19555273,5,46942.7,66526.6,118300.0,-1.0,akira,2015-04-16 23:08:01+00:00,['akira'],['ends']
687,6195521,19555279,13804622,5,46783.7,75074.7,121500.0,-1.0,akira,2015-04-16 23:08:11+00:00,['akira'],[]
688,6195521,19555280,19555279,5,46747.6,75082.3,121450.0,-1.0,akira,2015-04-16 23:08:12+00:00,['akira'],[]
689,6195521,19555281,19555280,5,46711.5,75089.9,121400.0,-1.0,akira,2015-04-16 23:08:12+00:00,['akira'],[]
690,6195521,19555282,19555281,5,46677.3,75088.0,121350.0,-1.0,akira,2015-04-16 23:08:13+00:00,['akira'],[]
691,6195521,19555283,19555282,5,46643.1,75086.1,121300.0,-1.0,akira,2015-04-16 23:08:13+00:00,['akira'],['ends']
692,6195521,19555469,13804567,5,46949.0,76801.8,122500.0,-1.0,akira,2015-04-16 23:22:14+00:00,['akira'],[]
693,6195521,19555470,19555469,5,46873.0,76896.8,122450.0,-1.0,akira,2015-04-16 23:22:15+00:00,['akira'],['ends']
694,6195521,13776405,13804533,5,47387.9,75614.3,122550.0,-1.0,aref,2015-04-16 23:08:57+00:00,"['aref', 'akira']",[]
695,6195521,14785538,6197729,5,46629.2,75430.0,116700.0,-1.0,aref,2015-04-16 23:12:15+00:00,"['aref', 'akira']",[]
696,6195521,19555404,6197779,5,48322.1,76478.8,116450.0,-1.0,akira,2015-04-16 23:16:51+00:00,['akira'],[]
697,6195521,19555405,19555404,5,48327.8,76602.3,116500.0,-1.0,akira,2015-04-16 23:16:52+00:00,['akira'],[]
698,6195521,19555406,19555405,5,48333.5,76725.8,116550.0,-1.0,akira,2015-04-16 23:16:52+00:00,['akira'],[]
699,6195521,19555407,19555406,5,48299.3,76801.8,116600.0,-1.0,akira,2015-04-16 23:16:53+00:00,['akira'],['ends']
700,6195521,19555413,6197338,5,50756.0,71067.6,117600.0,-1.0,akira,2015-04-16 23:17:28+00:00,['akira'],[]
701,6195521,19555414,19555413,5,50767.4,71041.0,117650.0,-1.0,akira,2015-04-16 23:17:28+00:00,['akira'],[]
702,6195521,19555415,19555414,5,50761.7,71050.5,117700.0,-1.0,akira,2015-04-16 23:17:29+00:00,['akira'],[]
703,6195521,19555416,19555415,5,50756.0,71060.0,117750.0,-1.0,akira,2015-04-16 23:17:29+00:00,['akira'],['ends']
704,6195521,17656990,17656995,5,50684.4,70130.9,117400.0,-1.0,akira,2014-11-28 15:34:38+00:00,['akira'],['ends']
705,6195521,17656995,6197328,5,50669.2,70868.1,117400.0,-1.0,akira,2014-11-28 15:34:39+00:00,['akira'],[]
706,6195521,17935860,25272357,5,50420.3,68907.3,117400.0,-1.0,akira,2018-06-26 20:14:04+00:00,[],[]
707,6195521,17936171,13804300,5,49002.9,74850.5,123450.0,-1.0,akira,2015-04-16 22:57:46+00:00,[],['ends']
708,6195521,13804453,6196689,5,49365.8,74592.1,122900.0,-1.0,aref,2014-12-08 14:46:30+00:00,"['aref', 'akira']",[]
709,6195521,17186989,6197595,5,48295.9,75701.5,116600.0,-1.0,akira,2015-03-05 01:45:25+00:00,['akira'],['ends']
710,6195521,25272357,17656990,5,50579.6,69421.9,117400.0,-1.0,avinash,2018-06-26 20:14:02+00:00,[],[]
